symbol,name,market,csv
600989.SH,宝丰能源,A股,..\data\a_share\600989.SH.csv
000670.SZ,盈方微,A股,..\data\a_share\000670.SZ.csv
603156.SH,养元饮品,A股,..\data\a_share\603156.SH.csv
605366.SH,宏柏新材,A股,..\data\a_share\605366.SH.csv
000596.SZ,古井贡酒,A股,..\data\a_share\000596.SZ.csv
600482.SH,中国动力,A股,..\data\a_share\600482.SH.csv
301152.SZ,天力锂能,A股,..\data\a_share\301152.SZ.csv
002948.SZ,青岛银行,A股,..\data\a_share\002948.SZ.csv
301372.SZ,科净源,A股,..\data\a_share\301372.SZ.csv
688351.SH,微电生理,A股,..\data\a_share\688351.SH.csv
601611.SH,中国核建,A股,..\data\a_share\601611.SH.csv
688133.SH,泰坦科技,A股,..\data\a_share\688133.SH.csv
603138.SH,海量数据,A股,..\data\a_share\603138.SH.csv
688161.SH,威高骨科,A股,..\data\a_share\688161.SH.csv
300165.SZ,天瑞仪器,A股,..\data\a_share\300165.SZ.csv
300162.SZ,雷曼光电,A股,..\data\a_share\300162.SZ.csv
301378.SZ,通达海,A股,..\data\a_share\301378.SZ.csv
920252.SH,天宏锂电,A股,..\data\a_share\920252.SH.csv
002092.SZ,中泰化学,A股,..\data\a_share\002092.SZ.csv
002348.SZ,高乐股份,A股,..\data\a_share\002348.SZ.csv
301617.SZ,博苑股份,A股,..\data\a_share\301617.SZ.csv
603556.SH,海兴电力,A股,..\data\a_share\603556.SH.csv
600590.SH,泰豪科技,A股,..\data\a_share\600590.SH.csv
688177.SH,百奥泰,A股,..\data\a_share\688177.SH.csv
601179.SH,中国西电,A股,..\data\a_share\601179.SH.csv
300035.SZ,中科电气,A股,..\data\a_share\300035.SZ.csv
688419.SH,耐科装备,A股,..\data\a_share\688419.SH.csv
600549.SH,厦门钨业,A股,..\data\a_share\600549.SH.csv
600212.SH,绿能慧充,A股,..\data\a_share\600212.SH.csv
600884.SH,杉杉股份,A股,..\data\a_share\600884.SH.csv
600707.SH,彩虹股份,A股,..\data\a_share\600707.SH.csv
002648.SZ,卫星化学,A股,..\data\a_share\002648.SZ.csv
001266.SZ,宏英智能,A股,..\data\a_share\001266.SZ.csv
920010.SH,凯添燃气,A股,..\data\a_share\920010.SH.csv
603682.SH,锦和商管,A股,..\data\a_share\603682.SH.csv
605298.SH,必得科技,A股,..\data\a_share\605298.SH.csv
688063.SH,派能科技,A股,..\data\a_share\688063.SH.csv
688205.SH,德科立,A股,..\data\a_share\688205.SH.csv
600785.SH,新华百货,A股,..\data\a_share\600785.SH.csv
688499.SH,利元亨,A股,..\data\a_share\688499.SH.csv
601016.SH,节能风电,A股,..\data\a_share\601016.SH.csv
002455.SZ,百川股份,A股,..\data\a_share\002455.SZ.csv
688112.SH,鼎阳科技,A股,..\data\a_share\688112.SH.csv
301489.SZ,思泉新材,A股,..\data\a_share\301489.SZ.csv
300921.SZ,南凌科技,A股,..\data\a_share\300921.SZ.csv
002408.SZ,齐翔腾达,A股,..\data\a_share\002408.SZ.csv
002158.SZ,汉钟精机,A股,..\data\a_share\002158.SZ.csv
300304.SZ,云意电气,A股,..\data\a_share\300304.SZ.csv
002210.SZ,飞马国际,A股,..\data\a_share\002210.SZ.csv
605155.SH,西大门,A股,..\data\a_share\605155.SH.csv
688709.SH,成都华微,A股,..\data\a_share\688709.SH.csv
300587.SZ,天铁科技,A股,..\data\a_share\300587.SZ.csv
300383.SZ,光环新网,A股,..\data\a_share\300383.SZ.csv
300457.SZ,赢合科技,A股,..\data\a_share\300457.SZ.csv
688373.SH,盟科药业-U,A股,..\data\a_share\688373.SH.csv
002498.SZ,汉缆股份,A股,..\data\a_share\002498.SZ.csv
300658.SZ,延江股份,A股,..\data\a_share\300658.SZ.csv
300227.SZ,光韵达,A股,..\data\a_share\300227.SZ.csv
600268.SH,国电南自,A股,..\data\a_share\600268.SH.csv
603798.SH,康普顿,A股,..\data\a_share\603798.SH.csv
688503.SH,聚和材料,A股,..\data\a_share\688503.SH.csv
301259.SZ,艾布鲁,A股,..\data\a_share\301259.SZ.csv
601669.SH,中国电建,A股,..\data\a_share\601669.SH.csv
002633.SZ,申科股份,A股,..\data\a_share\002633.SZ.csv
300785.SZ,值得买,A股,..\data\a_share\300785.SZ.csv
300001.SZ,特锐德,A股,..\data\a_share\300001.SZ.csv
000100.SZ,TCL科技,A股,..\data\a_share\000100.SZ.csv
688435.SH,英方软件,A股,..\data\a_share\688435.SH.csv
600930.SH,华电新能,A股,..\data\a_share\600930.SH.csv
600348.SH,华阳股份,A股,..\data\a_share\600348.SH.csv
688116.SH,天奈科技,A股,..\data\a_share\688116.SH.csv
300214.SZ,日科化学,A股,..\data\a_share\300214.SZ.csv
002868.SZ,*ST绿康,A股,..\data\a_share\002868.SZ.csv
000829.SZ,天音控股,A股,..\data\a_share\000829.SZ.csv
300022.SZ,吉峰科技,A股,..\data\a_share\300022.SZ.csv
603038.SH,华立股份,A股,..\data\a_share\603038.SH.csv
002952.SZ,亚世光电,A股,..\data\a_share\002952.SZ.csv
002891.SZ,中宠股份,A股,..\data\a_share\002891.SZ.csv
300842.SZ,帝科股份,A股,..\data\a_share\300842.SZ.csv
002124.SZ,天邦食品,A股,..\data\a_share\002124.SZ.csv
002311.SZ,海大集团,A股,..\data\a_share\002311.SZ.csv
000807.SZ,云铝股份,A股,..\data\a_share\000807.SZ.csv
600166.SH,福田汽车,A股,..\data\a_share\600166.SH.csv
300418.SZ,昆仑万维,A股,..\data\a_share\300418.SZ.csv
300363.SZ,博腾股份,A股,..\data\a_share\300363.SZ.csv
002824.SZ,和胜股份,A股,..\data\a_share\002824.SZ.csv
300432.SZ,富临精工,A股,..\data\a_share\300432.SZ.csv
600568.SH,ST中珠,A股,..\data\a_share\600568.SH.csv
000990.SZ,诚志股份,A股,..\data\a_share\000990.SZ.csv
688136.SH,科兴制药,A股,..\data\a_share\688136.SH.csv
688625.SH,呈和科技,A股,..\data\a_share\688625.SH.csv
601001.SH,晋控煤业,A股,..\data\a_share\601001.SH.csv
301327.SZ,华宝新能,A股,..\data\a_share\301327.SZ.csv
002946.SZ,新乳业,A股,..\data\a_share\002946.SZ.csv
688578.SH,艾力斯,A股,..\data\a_share\688578.SH.csv
603127.SH,昭衍新药,A股,..\data\a_share\603127.SH.csv
920425.SH,乐创技术,A股,..\data\a_share\920425.SH.csv
001332.SZ,锡装股份,A股,..\data\a_share\001332.SZ.csv
688045.SH,必易微,A股,..\data\a_share\688045.SH.csv
300012.SZ,华测检测,A股,..\data\a_share\300012.SZ.csv
300725.SZ,药石科技,A股,..\data\a_share\300725.SZ.csv
000695.SZ,滨海能源,A股,..\data\a_share\000695.SZ.csv
600410.SH,华胜天成,A股,..\data\a_share\600410.SH.csv
600433.SH,冠豪高新,A股,..\data\a_share\600433.SH.csv
688213.SH,思特威-W,A股,..\data\a_share\688213.SH.csv
600110.SH,诺德股份,A股,..\data\a_share\600110.SH.csv
002484.SZ,江海股份,A股,..\data\a_share\002484.SZ.csv
002215.SZ,诺 普 信,A股,..\data\a_share\002215.SZ.csv
002136.SZ,安 纳 达,A股,..\data\a_share\002136.SZ.csv
688726.SH,拉普拉斯,A股,..\data\a_share\688726.SH.csv
300254.SZ,仟源医药,A股,..\data\a_share\300254.SZ.csv
688312.SH,燕麦科技,A股,..\data\a_share\688312.SH.csv
000778.SZ,新兴铸管,A股,..\data\a_share\000778.SZ.csv
301110.SZ,青木科技,A股,..\data\a_share\301110.SZ.csv
300761.SZ,立华股份,A股,..\data\a_share\300761.SZ.csv
688137.SH,近岸蛋白,A股,..\data\a_share\688137.SH.csv
688502.SH,茂莱光学,A股,..\data\a_share\688502.SH.csv
002181.SZ,粤 传 媒,A股,..\data\a_share\002181.SZ.csv
300606.SZ,金太阳,A股,..\data\a_share\300606.SZ.csv
605117.SH,德业股份,A股,..\data\a_share\605117.SH.csv
002217.SZ,合力泰,A股,..\data\a_share\002217.SZ.csv
002107.SZ,沃华医药,A股,..\data\a_share\002107.SZ.csv
002950.SZ,奥美医疗,A股,..\data\a_share\002950.SZ.csv
688610.SH,埃科光电,A股,..\data\a_share\688610.SH.csv
300657.SZ,弘信电子,A股,..\data\a_share\300657.SZ.csv
300975.SZ,商络电子,A股,..\data\a_share\300975.SZ.csv
688101.SH,三达膜,A股,..\data\a_share\688101.SH.csv
600227.SH,赤天化,A股,..\data\a_share\600227.SH.csv
688173.SH,希荻微,A股,..\data\a_share\688173.SH.csv
300866.SZ,安克创新,A股,..\data\a_share\300866.SZ.csv
300604.SZ,长川科技,A股,..\data\a_share\300604.SZ.csv
603308.SH,应流股份,A股,..\data\a_share\603308.SH.csv
000957.SZ,中通客车,A股,..\data\a_share\000957.SZ.csv
002371.SZ,北方华创,A股,..\data\a_share\002371.SZ.csv
603606.SH,东方电缆,A股,..\data\a_share\603606.SH.csv
603520.SH,司太立,A股,..\data\a_share\603520.SH.csv
603861.SH,白云电器,A股,..\data\a_share\603861.SH.csv
002437.SZ,誉衡药业,A股,..\data\a_share\002437.SZ.csv
001298.SZ,好上好,A股,..\data\a_share\001298.SZ.csv
300048.SZ,合康新能,A股,..\data\a_share\300048.SZ.csv
002049.SZ,紫光国微,A股,..\data\a_share\002049.SZ.csv
001896.SZ,豫能控股,A股,..\data\a_share\001896.SZ.csv
603067.SH,振华股份,A股,..\data\a_share\603067.SH.csv
603317.SH,天味食品,A股,..\data\a_share\603317.SH.csv
600985.SH,淮北矿业,A股,..\data\a_share\600985.SH.csv
300502.SZ,新易盛,A股,..\data\a_share\300502.SZ.csv
600979.SH,广安爱众,A股,..\data\a_share\600979.SH.csv
002025.SZ,航天电器,A股,..\data\a_share\002025.SZ.csv
603076.SH,乐惠国际,A股,..\data\a_share\603076.SH.csv
002125.SZ,湘潭电化,A股,..\data\a_share\002125.SZ.csv
603115.SH,海星股份,A股,..\data\a_share\603115.SH.csv
600382.SH,广东明珠,A股,..\data\a_share\600382.SH.csv
600031.SH,三一重工,A股,..\data\a_share\600031.SH.csv
603887.SH,城地香江,A股,..\data\a_share\603887.SH.csv
688006.SH,杭可科技,A股,..\data\a_share\688006.SH.csv
300113.SZ,顺网科技,A股,..\data\a_share\300113.SZ.csv
300051.SZ,琏升科技,A股,..\data\a_share\300051.SZ.csv
603588.SH,高能环境,A股,..\data\a_share\603588.SH.csv
600089.SH,特变电工,A股,..\data\a_share\600089.SH.csv
603271.SH,永杰新材,A股,..\data\a_share\603271.SH.csv
301265.SZ,华新科技,A股,..\data\a_share\301265.SZ.csv
002518.SZ,科士达,A股,..\data\a_share\002518.SZ.csv
300618.SZ,寒锐钴业,A股,..\data\a_share\300618.SZ.csv
600586.SH,金晶科技,A股,..\data\a_share\600586.SH.csv
688380.SH,中微半导,A股,..\data\a_share\688380.SH.csv
688206.SH,概伦电子,A股,..\data\a_share\688206.SH.csv
688234.SH,天岳先进,A股,..\data\a_share\688234.SH.csv
300040.SZ,九洲集团,A股,..\data\a_share\300040.SZ.csv
002487.SZ,大金重工,A股,..\data\a_share\002487.SZ.csv
301299.SZ,卓创资讯,A股,..\data\a_share\301299.SZ.csv
002582.SZ,好想你,A股,..\data\a_share\002582.SZ.csv
688660.SH,电气风电,A股,..\data\a_share\688660.SH.csv
300769.SZ,德方纳米,A股,..\data\a_share\300769.SZ.csv
603283.SH,赛腾股份,A股,..\data\a_share\603283.SH.csv
600995.SH,南网储能,A股,..\data\a_share\600995.SH.csv
000792.SZ,盐湖股份,A股,..\data\a_share\000792.SZ.csv
002400.SZ,省广集团,A股,..\data\a_share\002400.SZ.csv
002810.SZ,山东赫达,A股,..\data\a_share\002810.SZ.csv
601117.SH,中国化学,A股,..\data\a_share\601117.SH.csv
000620.SZ,盈新发展,A股,..\data\a_share\000620.SZ.csv
300617.SZ,安靠智电,A股,..\data\a_share\300617.SZ.csv
688385.SH,复旦微电,A股,..\data\a_share\688385.SH.csv
300964.SZ,本川智能,A股,..\data\a_share\300964.SZ.csv
301389.SZ,隆扬电子,A股,..\data\a_share\301389.SZ.csv
002723.SZ,小崧股份,A股,..\data\a_share\002723.SZ.csv
301230.SZ,泓博医药,A股,..\data\a_share\301230.SZ.csv
920225.SH,利通科技,A股,..\data\a_share\920225.SH.csv
301502.SZ,华阳智能,A股,..\data\a_share\301502.SZ.csv
002734.SZ,利民股份,A股,..\data\a_share\002734.SZ.csv
002157.SZ,正邦科技,A股,..\data\a_share\002157.SZ.csv
000612.SZ,焦作万方,A股,..\data\a_share\000612.SZ.csv
688249.SH,晶合集成,A股,..\data\a_share\688249.SH.csv
301150.SZ,中一科技,A股,..\data\a_share\301150.SZ.csv
688078.SH,龙软科技,A股,..\data\a_share\688078.SH.csv
688106.SH,金宏气体,A股,..\data\a_share\688106.SH.csv
300727.SZ,润禾材料,A股,..\data\a_share\300727.SZ.csv
688403.SH,汇成股份,A股,..\data\a_share\688403.SH.csv
600958.SH,东方证券,A股,..\data\a_share\600958.SH.csv
002789.SZ,*ST建艺,A股,..\data\a_share\002789.SZ.csv
300373.SZ,扬杰科技,A股,..\data\a_share\300373.SZ.csv
000833.SZ,粤桂股份,A股,..\data\a_share\000833.SZ.csv
688138.SH,清溢光电,A股,..\data\a_share\688138.SH.csv
002990.SZ,盛视科技,A股,..\data\a_share\002990.SZ.csv
603101.SH,汇嘉时代,A股,..\data\a_share\603101.SH.csv
688120.SH,华海清科,A股,..\data\a_share\688120.SH.csv
688321.SH,微芯生物,A股,..\data\a_share\688321.SH.csv
000672.SZ,上峰水泥,A股,..\data\a_share\000672.SZ.csv
605056.SH,咸亨国际,A股,..\data\a_share\605056.SH.csv
002940.SZ,昂利康,A股,..\data\a_share\002940.SZ.csv
601699.SH,潞安环能,A股,..\data\a_share\601699.SH.csv
000933.SZ,神火股份,A股,..\data\a_share\000933.SZ.csv
603272.SH,*ST联翔,A股,..\data\a_share\603272.SH.csv
601101.SH,昊华能源,A股,..\data\a_share\601101.SH.csv
002176.SZ,江特电机,A股,..\data\a_share\002176.SZ.csv
600885.SH,宏发股份,A股,..\data\a_share\600885.SH.csv
600233.SH,圆通速递,A股,..\data\a_share\600233.SH.csv
920139.SH,华岭股份,A股,..\data\a_share\920139.SH.csv
600722.SH,金牛化工,A股,..\data\a_share\600722.SH.csv
688253.SH,英诺特,A股,..\data\a_share\688253.SH.csv
000402.SZ,金 融 街,A股,..\data\a_share\000402.SZ.csv
688559.SH,海目星,A股,..\data\a_share\688559.SH.csv
002246.SZ,北化股份,A股,..\data\a_share\002246.SZ.csv
600550.SH,保变电气,A股,..\data\a_share\600550.SH.csv
688176.SH,亚虹医药-U,A股,..\data\a_share\688176.SH.csv
002074.SZ,国轩高科,A股,..\data\a_share\002074.SZ.csv
688381.SH,帝奥微,A股,..\data\a_share\688381.SH.csv
688603.SH,天承科技,A股,..\data\a_share\688603.SH.csv
300577.SZ,开润股份,A股,..\data\a_share\300577.SZ.csv
300655.SZ,晶瑞电材,A股,..\data\a_share\300655.SZ.csv
300798.SZ,锦鸡股份,A股,..\data\a_share\300798.SZ.csv
603929.SH,亚翔集成,A股,..\data\a_share\603929.SH.csv
688131.SH,皓元医药,A股,..\data\a_share\688131.SH.csv
300576.SZ,容大感光,A股,..\data\a_share\300576.SZ.csv
000928.SZ,中钢国际,A股,..\data\a_share\000928.SZ.csv
688262.SH,国芯科技,A股,..\data\a_share\688262.SH.csv
601233.SH,桐昆股份,A股,..\data\a_share\601233.SH.csv
603533.SH,掌阅科技,A股,..\data\a_share\603533.SH.csv
600801.SH,华新建材,A股,..\data\a_share\600801.SH.csv
688308.SH,欧科亿,A股,..\data\a_share\688308.SH.csv
603586.SH,金麒麟,A股,..\data\a_share\603586.SH.csv
000539.SZ,粤电力Ａ,A股,..\data\a_share\000539.SZ.csv
603019.SH,中科曙光,A股,..\data\a_share\603019.SH.csv
688428.SH,诺诚健华,A股,..\data\a_share\688428.SH.csv
002364.SZ,中恒电气,A股,..\data\a_share\002364.SZ.csv
688046.SH,药康生物,A股,..\data\a_share\688046.SH.csv
600191.SH,华资实业,A股,..\data\a_share\600191.SH.csv
000951.SZ,中国重汽,A股,..\data\a_share\000951.SZ.csv
601898.SH,中煤能源,A股,..\data\a_share\601898.SH.csv
300547.SZ,川环科技,A股,..\data\a_share\300547.SZ.csv
002947.SZ,恒铭达,A股,..\data\a_share\002947.SZ.csv
603650.SH,彤程新材,A股,..\data\a_share\603650.SH.csv
300959.SZ,线上线下,A股,..\data\a_share\300959.SZ.csv
000762.SZ,西藏矿业,A股,..\data\a_share\000762.SZ.csv
300223.SZ,北京君正,A股,..\data\a_share\300223.SZ.csv
600299.SH,安迪苏,A股,..\data\a_share\600299.SH.csv
605296.SH,神农集团,A股,..\data\a_share\605296.SH.csv
688408.SH,中信博,A股,..\data\a_share\688408.SH.csv
301587.SZ,中瑞股份,A股,..\data\a_share\301587.SZ.csv
603365.SH,水星家纺,A股,..\data\a_share\603365.SH.csv
300972.SZ,万辰集团,A股,..\data\a_share\300972.SZ.csv
688583.SH,思看科技,A股,..\data\a_share\688583.SH.csv
300199.SZ,翰宇药业,A股,..\data\a_share\300199.SZ.csv
002245.SZ,蔚蓝锂芯,A股,..\data\a_share\002245.SZ.csv
300204.SZ,舒泰神,A股,..\data\a_share\300204.SZ.csv
603222.SH,济民健康,A股,..\data\a_share\603222.SH.csv
300782.SZ,卓胜微,A股,..\data\a_share\300782.SZ.csv
002859.SZ,洁美科技,A股,..\data\a_share\002859.SZ.csv
300210.SZ,森远股份,A股,..\data\a_share\300210.SZ.csv
600251.SH,冠农股份,A股,..\data\a_share\600251.SH.csv
000803.SZ,山高环能,A股,..\data\a_share\000803.SZ.csv
920493.SH,并行科技,A股,..\data\a_share\920493.SH.csv
688018.SH,乐鑫科技,A股,..\data\a_share\688018.SH.csv
688796.SH,百奥赛图,A股,..\data\a_share\688796.SH.csv
002394.SZ,联发股份,A股,..\data\a_share\002394.SZ.csv
688069.SH,德林海,A股,..\data\a_share\688069.SH.csv
300848.SZ,美瑞新材,A股,..\data\a_share\300848.SZ.csv
688323.SH,瑞华泰,A股,..\data\a_share\688323.SH.csv
300871.SZ,回盛生物,A股,..\data\a_share\300871.SZ.csv
300631.SZ,久吾高科,A股,..\data\a_share\300631.SZ.csv
300014.SZ,亿纬锂能,A股,..\data\a_share\300014.SZ.csv
600312.SH,平高电气,A股,..\data\a_share\600312.SH.csv
603683.SH,晶华新材,A股,..\data\a_share\603683.SH.csv
300870.SZ,欧陆通,A股,..\data\a_share\300870.SZ.csv
002853.SZ,皮阿诺,A股,..\data\a_share\002853.SZ.csv
603061.SH,金海通,A股,..\data\a_share\603061.SH.csv
688235.SH,百济神州,A股,..\data\a_share\688235.SH.csv
301557.SZ,常友科技,A股,..\data\a_share\301557.SZ.csv
002072.SZ,凯瑞德,A股,..\data\a_share\002072.SZ.csv
300490.SZ,华自科技,A股,..\data\a_share\300490.SZ.csv
688345.SH,博力威,A股,..\data\a_share\688345.SH.csv
002956.SZ,西麦食品,A股,..\data\a_share\002956.SZ.csv
601567.SH,三星电气,A股,..\data\a_share\601567.SH.csv
002432.SZ,九安医疗,A股,..\data\a_share\002432.SZ.csv
603175.SH,超颖电子,A股,..\data\a_share\603175.SH.csv
300450.SZ,先导智能,A股,..\data\a_share\300450.SZ.csv
603095.SH,越剑智能,A股,..\data\a_share\603095.SH.csv
688141.SH,杰华特,A股,..\data\a_share\688141.SH.csv
688336.SH,三生国健,A股,..\data\a_share\688336.SH.csv
002378.SZ,章源钨业,A股,..\data\a_share\002378.SZ.csv
688721.SH,龙图光罩,A股,..\data\a_share\688721.SH.csv
605589.SH,圣泉集团,A股,..\data\a_share\605589.SH.csv
688601.SH,力芯微,A股,..\data\a_share\688601.SH.csv
688166.SH,博瑞医药,A股,..\data\a_share\688166.SH.csv
000767.SZ,晋控电力,A股,..\data\a_share\000767.SZ.csv
688180.SH,君实生物-U,A股,..\data\a_share\688180.SH.csv
301246.SZ,宏源药业,A股,..\data\a_share\301246.SZ.csv
300677.SZ,英科医疗,A股,..\data\a_share\300677.SZ.csv
002039.SZ,黔源电力,A股,..\data\a_share\002039.SZ.csv
600499.SH,科达制造,A股,..\data\a_share\600499.SH.csv
688125.SH,安达智能,A股,..\data\a_share\688125.SH.csv
688003.SH,天准科技,A股,..\data\a_share\688003.SH.csv
000892.SZ,欢瑞世纪,A股,..\data\a_share\000892.SZ.csv
688158.SH,优刻得-W,A股,..\data\a_share\688158.SH.csv
688155.SH,先惠技术,A股,..\data\a_share\688155.SH.csv
300558.SZ,贝达药业,A股,..\data\a_share\300558.SZ.csv
603931.SH,格林达,A股,..\data\a_share\603931.SH.csv
300811.SZ,铂科新材,A股,..\data\a_share\300811.SZ.csv
300586.SZ,美联新材,A股,..\data\a_share\300586.SZ.csv
300410.SZ,正业科技,A股,..\data\a_share\300410.SZ.csv
300559.SZ,佳发教育,A股,..\data\a_share\300559.SZ.csv
600113.SH,浙江东日,A股,..\data\a_share\600113.SH.csv
688266.SH,泽璟制药-U,A股,..\data\a_share\688266.SH.csv
688699.SH,明微电子,A股,..\data\a_share\688699.SH.csv
000893.SZ,亚钾国际,A股,..\data\a_share\000893.SZ.csv
002353.SZ,杰瑞股份,A股,..\data\a_share\002353.SZ.csv
002901.SZ,大博医疗,A股,..\data\a_share\002901.SZ.csv
600295.SH,鄂尔多斯,A股,..\data\a_share\600295.SH.csv
688536.SH,思瑞浦,A股,..\data\a_share\688536.SH.csv
688343.SH,云天励飞-U,A股,..\data\a_share\688343.SH.csv
603777.SH,来伊份,A股,..\data\a_share\603777.SH.csv
300097.SZ,智云股份,A股,..\data\a_share\300097.SZ.csv
688376.SH,美埃科技,A股,..\data\a_share\688376.SH.csv
301468.SZ,博盈特焊,A股,..\data\a_share\301468.SZ.csv
688390.SH,固德威,A股,..\data\a_share\688390.SH.csv
300260.SZ,新莱应材,A股,..\data\a_share\300260.SZ.csv
688700.SH,东威科技,A股,..\data\a_share\688700.SH.csv
601218.SH,XD吉鑫科,A股,..\data\a_share\601218.SH.csv
000553.SZ,安道麦A,A股,..\data\a_share\000553.SZ.csv
000880.SZ,潍柴重机,A股,..\data\a_share\000880.SZ.csv
600773.SH,西藏城投,A股,..\data\a_share\600773.SH.csv
002549.SZ,凯美特气,A股,..\data\a_share\002549.SZ.csv
600546.SH,山煤国际,A股,..\data\a_share\600546.SH.csv
000039.SZ,中集集团,A股,..\data\a_share\000039.SZ.csv
000065.SZ,北方国际,A股,..\data\a_share\000065.SZ.csv
300364.SZ,中文在线,A股,..\data\a_share\300364.SZ.csv
000550.SZ,江铃汽车,A股,..\data\a_share\000550.SZ.csv
001309.SZ,德明利,A股,..\data\a_share\001309.SZ.csv
002733.SZ,雄韬股份,A股,..\data\a_share\002733.SZ.csv
300346.SZ,南大光电,A股,..\data\a_share\300346.SZ.csv
300759.SZ,康龙化成,A股,..\data\a_share\300759.SZ.csv
301149.SZ,隆华新材,A股,..\data\a_share\301149.SZ.csv
300706.SZ,阿石创,A股,..\data\a_share\300706.SZ.csv
688073.SH,毕得医药,A股,..\data\a_share\688073.SH.csv
603016.SH,新宏泰,A股,..\data\a_share\603016.SH.csv
688123.SH,聚辰股份,A股,..\data\a_share\688123.SH.csv
600719.SH,大连热电,A股,..\data\a_share\600719.SH.csv
920802.SH,保丽洁,A股,..\data\a_share\920802.SH.csv
000766.SZ,通化金马,A股,..\data\a_share\000766.SZ.csv
